ListPrice,BEDS,BATHS,SQFT,LotSize,YearBuilt,Age,ParkingSpots,HasGarage,DOM,BeenReduced,SoldPrev,LATITUDE,LONGITUDE,ShortSale
650000,4,3.5,3024,,1946,68,2,Garage,57,N,Y,44.909157,-93.328186,N
129900,5,2,2012,,1922,92,3,Garage,112,Y,Y,45.024178,-93.287628,N
164500,2,1,899,5227,1900,114,2,Garage,5,N,Y,44.933861,-93.217514,N
189900,4,3,1768,3920,1909,105,2,Garage,90,N,Y,44.972153,-93.084404,N
189900,3,1,1682,5227,1929,85,2,Garage,95,Y,N,45.024467,-93.314346,Y
140000,2,1.5,1366,5227,1921,93,2,Garage,77,N,N,44.93364,-93.238808,N
95000,2,1,1396,5662,1907,107,2,Garage,76,Y,N,44.933567,-93.225761,N
108000,2,1,1289,4791,1915,99,2,Garage,16,N,N,44.93362,-93.231735,N
229900,3,1.75,2095,6098,1914,100,1,Garage,2,N,N,44.933697,-93.264091,N
159777,3,1,1144,5227,1918,96,1,Garage,137,Y,Y,44.933632,-93.234299,N
48900,3,1.75,1618,4791,1952,62,2,Garage,8,N,N,45.024677,-93.295967,N
841100,4,3.25,2894,5662,2014,0,2,Garage,12,N,N,44.93362,-93.318602,N
665000,4,1.75,2628,10454,1954,60,2,Garage,67,N,N,44.933239,-93.31971,N
44900,2,1.75,1728,4791,1924,90,2,Garage,71,Y,N,45.024742,-93.288963,N
93408,2,0.75,672,5227,1922,92,1,Garage,72,Y,Y,45.02494,-93.314354,N
114900,1,1,632,5227,1917,97,1,Garage,63,N,N,44.93314,-93.240082,N
89900,3,1.5,1812,5227,1916,98,2,Garage,57,N,N,45.024994,-93.294724,N
137900,2,1.75,1776,4791,1905,109,1,Garage,13,N,Y,44.932972,-93.266624,N
379900,3,1.75,2100,5227,1910,104,2,Garage,57,Y,N,44.932838,-93.286018,N
114900,2,1,960,5662,1911,103,2,Garage,26,N,N,44.932705,-93.249481,N
79900,3,1,1404,4791,1919,95,1,Garage,82,Y,N,45.025185,-93.288963,N
99900,2,1,1000,5227,1910,104,2,Garage,137,N,N,45.025314,-93.293999,N
950000,4,4,4141,7840,1955,59,2,Garage,49,N,Y,44.932465,-93.319191,N
169900,2,1,1065,4791,1925,89,2,Garage,77,N,N,44.932652,-93.236801,N
329900,4,1,1654,5227,1910,104,2,Garage,2,N,N,44.932636,-93.285286,N
249900,3,2,1909,4791,1925,89,1,Garage,44,N,Y,44.932537,-93.243172,N
249900,4,1.75,2456,5227,1911,103,3,No,57,Y,Y,44.932529,-93.285286,N
76000,3,1,1200,5227,1939,75,1,Garage,114,Y,N,45.025631,-93.310555,Y
1295000,4,4.75,4056,8712,1927,87,3,Garage,82,N,N,44.932133,-93.319199,N
169900,3,2,1930,4791,1914,100,2,No,20,N,Y,44.932064,-93.246941,N
106900,2,1,1237,4791,1919,95,0,No,41,Y,N,44.932102,-93.265938,N
89900,3,1,1010,5662,1917,97,2,Garage,134,Y,N,45.026051,-93.296547,N
193000,3,1,1407,5227,1977,37,4,Garage,137,Y,N,44.932102,-93.214943,N
849900,4,3.25,3689,5227,2014,0,2,Garage,13,N,N,44.932026,-93.327556,N
1250000,5,4,4846,7840,2013,1,2,Garage,12,N,N,44.931889,-93.326111,N
89900,3,1.5,784,6098,1914,100,1,Garage,44,Y,N,44.931702,-93.224396,N
849900,4,3.25,3689,5227,2014,0,2,Garage,13,N,Y,44.93187,-93.327393,N
139900,2,1.25,1272,4791,1913,101,2,Garage,18,N,N,44.931515,-93.243164,N
80000,3,1,1295,4791,1917,97,2,Garage,77,N,N,45.026588,-93.294029,N
1050000,5,3.25,3612,5227,2014,0,2,Garage,86,N,Y,44.931473,-93.326843,N
89900,2,1,1233,5227,1924,90,1,Garage,75,N,Y,45.02681,-93.310028,N
999000,5,3.25,3517,4791,2013,1,2,Garage,13,N,Y,44.931313,-93.326851,N
226000,5,2,1672,,1911,103,2,Garage,119,Y,Y,44.931286,-93.266617,N
899900,5,3.25,3467,4791,2013,1,2,Garage,137,N,Y,44.931695,-93.326672,N
99900,3,0.75,1008,5227,1924,90,1,Garage,137,Y,N,45.027035,-93.315132,Y
54500,3,1,1304,,1928,86,2,Garage,106,N,Y,45.027008,-93.291512,N
120000,3,1,1450,4791,1922,92,1,Garage,137,Y,N,45.027138,-93.295311,N
169900,2,1,932,4791,1915,99,1,Garage,103,N,N,44.931061,-93.208015,N
135000,2,1.75,1320,5227,1923,91,1,Garage,48,Y,N,45.027363,-93.312592,N
154900,3,1,1135,,1925,89,2,Garage,14,N,N,45.027466,-93.310036,N
224900,2,1,1250,4356,1915,99,3,Garage,19,N,N,44.930668,-93.238106,N
148800,2,1,668,,1927,87,2,Garage,93,Y,N,44.930832,-93.208549,N
195000,3,1.75,1996,7840,1967,47,2,Garage,8,N,Y,44.944675,-93.023735,N
115000,4,1.5,1769,6969,1994,20,1,Garage,137,N,N,45.02774,-93.29026,N
129900,2,1,690,5227,1915,99,1,Garage,41,N,N,44.930248,-93.227943,N
185000,3,1.75,1868,5227,1912,102,1,Garage,103,Y,Y,44.930202,-93.247719,Y
1199900,5,3.5,4434,6534,2014,0,3,Garage,12,N,Y,44.930218,-93.324837,N
199900,3,1,1168,5227,1920,94,2,Garage,1,N,N,44.929806,-93.233765,N
875000,5,3.5,3303,5662,2005,9,3,Garage,63,N,N,44.929779,-93.29171,N
119900,4,2,1400,5662,2007,7,2,Garage,50,Y,N,45.02811,-93.298061,N
179900,3,1.5,1258,5227,1902,112,1,Garage,111,Y,Y,44.929783,-93.219498,N
167500,3,1.75,1072,4791,1926,88,2,Garage,57,Y,Y,44.929596,-93.236809,N
139900,2,1,952,4791,1915,99,2,Garage,107,Y,Y,44.929634,-93.2621,Y
124900,3,1,1176,5227,1926,88,4,Garage,30,N,N,45.028839,-93.313171,N
205900,2,1,1400,4791,1942,72,1,Garage,137,N,N,44.92915,-93.245697,N
425000,5,3.5,3456,5227,2013,1,2,Garage,97,N,N,44.929043,-93.215668,N
187500,3,1.5,1620,3484,1964,50,1,Garage,20,N,N,44.928791,-93.248337,N
169900,4,1.75,1717,,1919,95,4,Garage,30,N,N,44.95343,-93.174278,N
205000,5,2.25,1852,9147,1965,49,2,Garage,105,Y,N,44.939888,-93.00914,N
125000,4,1.5,1320,3920,1900,114,1,Garage,137,Y,N,44.926365,-93.102654,N
230000,2,1,1453,6098,1936,78,2,Garage,14,N,N,44.92849,-93.249458,N
179900,3,1,1203,6098,1927,87,2,Garage,119,Y,Y,44.928307,-93.255829,N
559900,5,3.25,3209,,2013,1,4,Garage,12,N,Y,44.92907,-93.1623,N
184900,2,2,1420,5227,1911,103,2,Garage,74,Y,N,44.928329,-93.217506,N
159900,3,1.75,1505,5227,1924,90,3,Garage,5,N,Y,45.029854,-93.313942,N
2100000,4,4,4514,12196,2013,1,4,Garage,15,N,Y,44.928116,-93.31015,N
179900,2,1.5,1220,7405,1909,105,1,Garage,6,N,N,44.933514,-93.089203,N
139900,2,0.75,833,5227,1912,102,1,Garage,13,N,N,44.927692,-93.214401,N
164900,3,1.5,1676,4791,1950,64,2,Garage,136,Y,Y,45.030525,-93.313202,N
159900,1,1,750,4791,1909,105,1,Garage,20,N,N,44.927593,-93.213127,N
147567,3,1,1344,7840,1925,89,2,Garage,137,Y,N,44.926289,-93.102859,N
220000,4,2,2736,4791,1915,99,2,Garage,57,N,N,,,N
179900,2,1,1022,4791,1914,100,1,Garage,65,N,Y,44.927486,-93.238113,N
224900,3,1.75,1980,5227,1909,105,2,Garage,6,N,Y,44.927219,-93.248932,N
245000,3,1.75,1482,4791,1914,100,2,Garage,2,N,N,44.927109,-93.24894,N
349500,4,2.25,1916,7405,1961,53,2,Garage,119,Y,N,44.92728,-93.205803,N
3775000,4,4.5,5670,15245,2000,14,3,Garage,137,N,N,44.954094,-93.319405,N
75000,4,2,2163,6534,1904,110,1,Garage,26,Y,N,45.031807,-93.291573,N
1399900,4,4,4368,13068,1928,86,2,Garage,7,Y,Y,44.926483,-93.29586,N
349900,3,2.25,1800,5662,2013,1,2,Garage,137,N,Y,44.926529,-93.226044,N
174900,3,2,1586,6098,1955,59,2,Garage,112,N,N,44.926426,-93.250763,N
309900,4,2.25,2047,5227,1906,108,4,Garage,69,Y,N,44.926384,-93.280891,N
299900,4,2,1653,5662,1996,18,2,Garage,14,N,N,44.92643,-93.225288,N
237000,3,1.75,1621,5227,1924,90,2,Garage,57,N,N,44.926437,-93.257851,N
159000,3,2.25,1970,6534,1929,85,1,Garage,137,N,Y,45.031742,-93.29921,N
105000,3,1,1042,6098,1923,91,1,Garage,1,N,Y,45.032375,-93.297943,N
228420,3,2.5,1578,4791,1923,91,1,Garage,57,Y,N,44.926136,-93.245689,N
184900,3,2,1922,6534,1932,82,2,Garage,65,Y,N,45.032288,-93.316528,N
189900,3,1.5,1620,6098,1953,61,2,Garage,19,N,N,44.92561,-93.250237,N
99900,2,1,1100,4791,1923,91,3,Garage,15,N,Y,45.032719,-93.297958,N
154900,3,1.75,2164,6098,1926,88,2,Garage,111,Y,N,45.0327,-93.314537,Y
233900,2,1,1306,5227,1915,99,2,Garage,137,Y,N,44.925518,-93.279587,N
120000,5,1,2060,4791,1928,86,2,Garage,14,N,N,45.032669,-93.312691,N
1675000,4,4.25,6279,14374,1917,97,2,Garage,137,N,N,44.925224,-93.293938,N
359900,4,2.5,1624,4791,2014,0,2,Garage,111,N,Y,44.925419,-93.266663,N
164900,3,1,1532,7405,1957,57,2,Garage,51,N,N,44.954025,-93.007446,N
359000,3,2.25,1956,4791,2014,0,2,Garage,68,N,N,44.924938,-93.231735,N
995000,6,4.25,5401,10890,1922,92,3,Garage,96,N,Y,44.924847,-93.294601,N
193500,2,1,950,4356,1912,102,1,Garage,19,N,N,44.9249,-93.256554,N
399900,3,2.5,2000,4791,2013,1,2,Garage,56,N,Y,44.924839,-93.275719,N
299900,4,2,2485,5662,1902,112,2,Garage,137,Y,Y,44.995556,-93.258278,N
63000,4,2,1469,4791,1887,127,4,Garage,105,Y,N,44.925083,-93.067413,N
104900,2,1,1002,4791,1925,89,4,Garage,137,Y,Y,45.033886,-93.313263,Y
274900,5,2.25,2292,5662,1955,59,2,Garage,13,N,N,44.924606,-93.210571,N
1450000,4,2.75,3740,15245,1956,58,2,Garage,93,N,N,44.924053,-93.295921,N
99900,2,1,835,5227,1923,91,1,Garage,23,N,N,44.924351,-93.269272,N
359900,4,2.5,1624,5662,2014,0,2,Garage,119,N,Y,44.924171,-93.260376,N
89900,3,1,1455,5662,1923,91,1,Garage,137,Y,N,45.034271,-93.303787,Y
279900,4,1.5,2860,4791,1932,82,1,Garage,65,N,N,44.924122,-93.266685,N
137500,3,1,1383,4791,1926,88,1,Garage,23,N,N,44.924026,-93.268555,N
199900,3,2,1350,4356,1915,99,1,Garage,20,N,Y,44.923805,-93.255295,N
1195000,5,4.75,4921,,1930,84,3,Garage,137,N,N,44.923386,-93.293945,N
179900,2,1.5,1016,5227,1915,99,2,Garage,57,Y,N,44.923733,-93.228668,N
318500,4,2.75,2880,5227,2003,11,2,Garage,68,Y,Y,44.923397,-93.227959,N
135000,3,1,1412,5227,1947,67,1,Garage,137,Y,N,45.03508,-93.310188,N
67000,4,1,1248,4791,1895,119,1,Garage,18,N,N,44.962708,-93.118477,N
169900,3,1.25,1496,4791,2001,13,1,Garage,137,Y,Y,44.926327,-93.103859,N
350000,4,3,1690,,1930,84,1,Garage,137,N,Y,44.923183,-93.24823,N
229000,3,1.5,1046,5227,1900,114,2,Garage,137,Y,Y,44.922901,-93.282906,N
424900,3,2.5,1948,5227,2013,1,4,Garage,137,N,Y,44.922916,-93.211838,N
195000,1,1,900,5662,1910,104,4,Garage,30,N,N,44.922619,-93.285355,N
1695000,7,4,6499,16117,1915,99,2,Garage,118,N,N,44.922359,-93.294662,N
90000,2,2,1039,3920,1900,114,1,Garage,137,Y,N,45.036114,-93.3013,N
157700,2,1,1250,4791,1917,97,2,Garage,16,N,N,44.922588,-93.212379,N
1495000,4,3.75,4973,16552,1905,109,2,Garage,137,Y,N,44.92181,-93.294716,N
119000,3,1,1280,4791,1925,89,2,Garage,65,Y,N,45.036491,-93.312027,Y
254900,5,3,2640,6969,1940,74,2,Garage,69,Y,N,44.922264,-93.214409,N
189900,3,1.75,1489,5227,1921,93,2,Garage,19,N,N,44.922153,-93.212379,N
225000,2,1.75,1548,5227,1974,40,4,Garage,6,N,N,44.994751,-93.254074,N
839900,5,3.25,3574,5662,2013,1,2,Garage,9,N,Y,44.921253,-93.323616,N
194000,4,1,1213,5227,1950,64,1,Garage,119,Y,N,44.921272,-93.271141,N
799000,5,3,3225,5227,2013,1,2,Garage,137,N,Y,44.921124,-93.326241,N
1179000,5,3.25,4330,6534,2014,0,2,Garage,119,N,Y,44.920986,-93.32692,N
179900,3,1.75,1409,5227,1924,90,2,Garage,5,N,N,44.921165,-93.269852,N
194900,3,1.75,1790,6969,1948,66,2,Garage,1,N,Y,45.037888,-93.315109,N
165000,2,1,1100,,1916,98,2,Garage,97,Y,N,44.921104,-93.211113,Y
839900,4,3.25,3475,5227,2013,1,2,Garage,57,N,Y,44.920712,-93.325829,N
159900,3,1,1216,,1921,93,1,Garage,106,N,N,44.954853,-93.175568,N
159900,4,1.75,2000,6534,1949,65,2,Garage,77,Y,N,45.038383,-93.318909,N
89900,2,1,780,5009,1900,114,1,Garage,92,N,N,45.037506,-93.289215,N
145000,3,1,1516,,1950,64,1,Garage,65,Y,Y,45.038525,-93.313919,N
1400000,4,3.25,4181,16988,1925,89,2,Garage,137,N,N,44.920345,-93.295059,N
105900,3,2,1408,6098,1914,100,2,Garage,106,Y,Y,44.920139,-93.216293,N
99000,3,1,2330,8712,1922,92,1,Garage,1,N,N,44.955227,-93.015526,Y
66900,2,1,1400,4791,1929,85,1,Garage,43,Y,N,45.038704,-93.312065,N
349000,2,1.5,1715,5662,1908,106,2,Garage,119,Y,N,44.919327,-93.320534,N
156900,3,1,1521,5227,1947,67,2,Garage,137,Y,N,45.03878,-93.313332,N
143900,3,1.25,1794,5227,1948,66,2,Garage,137,Y,N,45.039028,-93.312065,N
89900,3,1,1706,5227,1924,90,2,Garage,27,N,N,45.039162,-93.294342,N
279900,3,1.5,1608,4356,1910,104,2,Garage,16,N,N,44.918522,-93.287895,N
249900,3,1,1154,5227,1921,93,2,Garage,13,N,N,44.917427,-93.250778,N
229900,3,2,1658,5227,1915,99,1,Garage,40,N,N,44.917442,-93.263542,N
174900,3,1.5,1642,6098,1951,63,1,Garage,119,Y,N,45.040882,-93.318985,N
575900,5,3.5,3564,4791,2008,6,2,Garage,137,Y,N,44.917027,-93.286064,N
595000,3,2.25,2416,5662,1925,89,2,Garage,65,N,Y,44.917099,-93.328186,N
174900,3,1,1402,6098,1951,63,2,Garage,20,N,N,45.041157,-93.318993,N
119900,4,1.5,1129,4791,1926,88,2,Garage,49,N,N,45.041199,-93.29361,N
429900,3,3,2324,4791,2014,0,1,Garage,7,N,Y,44.916889,-93.26815,N
835000,5,3.5,3853,5227,2013,1,2,Garage,77,N,Y,44.916721,-93.320511,N
690000,4,2.25,2404,3920,1925,89,2,Garage,65,N,N,44.91663,-93.325768,N
239900,4,1,2390,5227,1921,93,3,Garage,77,Y,N,44.916553,-93.2528,N
179900,2,1,828,4791,1917,97,1,Garage,9,N,N,44.916454,-93.263557,N
119000,3,1,1011,6098,1875,139,1,Garage,137,N,N,44.956409,-93.1203,N
4650000,5,5.5,8655,16117,1932,82,3,Garage,137,N,N,44.915871,-93.31192,N
39000,2,1.5,1180,5662,1950,64,1,Garage,119,Y,N,45.043152,-93.288506,Y
184900,2,1,1146,6534,1915,99,1,Garage,13,N,N,44.914696,-93.228004,N
189000,2,1,1174,5227,1921,93,3,Garage,20,Y,Y,44.914818,-93.273247,N
129900,2,1,1044,4791,1941,73,1,Garage,7,N,N,45.043331,-93.293098,N
2795000,4,4.75,4939,21344,1930,84,2,Garage,137,N,Y,44.915676,-93.310974,N
99900,2,1,1248,4791,1930,84,1,Garage,100,Y,N,45.043655,-93.29052,N
39900,2,1,1390,4791,1909,105,2,Garage,5,N,N,45.043766,-93.287292,N
424900,3,1.5,1916,5662,1926,88,2,Garage,104,Y,N,44.926739,-93.193916,N
379900,4,2,1025,5662,1926,88,2,Garage,137,N,N,44.926739,-93.193275,N
1495000,5,4.5,4646,23522,1907,107,4,Garage,119,N,N,44.915001,-93.307915,N
165000,4,2.5,2104,6534,1951,63,3,Garage,70,Y,Y,44.920753,-93.082924,N
799900,4,2.5,4177,10454,1955,59,2,Garage,69,N,N,44.913956,-93.301392,N
147900,3,1.75,1638,6534,1957,57,2,Garage,33,N,Y,45.044121,-93.317802,N
110000,3,1,1068,6534,1951,63,2,Garage,15,N,N,45.044212,-93.289795,N
239500,3,1.75,1251,,1925,89,2,Garage,33,N,N,44.914146,-93.223862,N
339000,3,2.25,2060,5227,1959,55,2,Garage,20,N,Y,44.913937,-93.263565,N
399988,5,2.75,2592,6098,1952,62,2,Garage,82,Y,N,44.913631,-93.270691,N
252500,3,2,1700,6098,1922,92,2,Garage,49,N,N,44.913521,-93.277626,N
869000,4,4.25,3519,6098,1924,90,2,Garage,19,N,Y,44.91328,-93.289917,N
89900,2,1,700,9583,1947,67,2,Garage,77,N,Y,45.04538,-93.314713,N
868900,5,3.25,3650,5227,2014,0,4,Garage,63,N,Y,44.913296,-93.321762,N
259900,2,1.5,1853,5662,1959,55,1,Garage,137,Y,Y,44.913254,-93.312141,N
124900,2,1,1200,6098,1955,59,1,Garage,96,Y,N,45.045341,-93.313438,N
269000,3,2,1524,9583,1957,57,2,Garage,68,Y,N,44.956184,-93.206543,N
124900,3,1.75,1460,7840,1955,59,1,Garage,63,N,Y,45.045387,-93.309624,N
112900,3,1,1460,5793,1946,68,2,Garage,44,Y,N,45.045578,-93.2911,N
750000,5,4.5,4158,,1925,89,6,Garage,111,N,N,44.912621,-93.276382,N
139900,3,1.75,1600,8276,1961,53,1,Garage,86,N,N,44.988911,-93.079674,N
625000,3,2.25,2700,11325,1931,83,2,Garage,72,N,N,44.912247,-93.273285,N
134900,4,1.5,1685,6534,1950,64,2,Garage,49,N,N,45.045876,-93.289268,N
849500,4,3.25,3752,5227,2014,0,3,Garage,43,N,N,44.911495,-93.321747,N
239900,5,2.5,2016,9147,1900,114,2,Garage,77,N,Y,44.922783,-93.064224,N
339900,3,1.5,2124,5662,1953,61,3,Garage,5,N,Y,44.911064,-93.247719,N
99999,4,1,1128,5662,1950,64,3,Garage,77,Y,Y,45.04726,-93.297546,N
350000,3,1,1550,5227,1980,34,2,Garage,5,N,Y,44.910725,-93.312851,N
749900,6,4.25,4869,9147,1895,119,1,Garage,44,N,N,44.939743,-93.121346,Y
299000,3,2,1697,5227,1920,94,2,Garage,20,N,Y,44.910679,-93.218674,N
599000,4,3.5,2938,5227,2013,1,2,Garage,137,N,Y,44.910179,-93.318481,N
95000,2,1.75,2204,4791,1982,32,1,Garage,40,N,Y,44.922783,-93.063995,N
305000,3,2,1607,5662,1900,114,2,Garage,77,Y,Y,44.909924,-93.322289,N
124900,3,1,1216,6969,1951,63,2,Garage,117,Y,N,45.048492,-93.293694,N
157000,2,1.75,1737,6534,1925,89,1,Garage,6,N,N,44.909714,-93.208443,N
79500,4,1,1180,,1937,77,1,Garage,8,N,N,45.048405,-93.294434,N
129550,3,1,1200,5227,1917,97,2,Garage,47,N,Y,45.048588,-93.302063,N
140000,3,1.75,1738,4791,1962,52,2,Garage,44,N,Y,45.048695,-93.302063,N
699000,3,2,2376,5140,1924,90,2,Garage,2,N,N,44.909145,-93.31411,N
225000,3,2,2214,3049,1915,99,2,Garage,134,N,Y,44.937511,-93.286377,N
53900,1,1,700,4356,1924,90,1,Garage,137,Y,N,45.049194,-93.291145,N
228500,2,1,1095,5227,1917,97,1,Garage,77,Y,N,44.909218,-93.228783,N
194900,5,1.5,1851,6098,1964,50,2,Garage,106,Y,N,44.984333,-93.121872,N
225000,3,1.75,1758,10454,2014,0,2,Garage,82,N,N,45.049759,-93.308968,N
225000,3,1.75,1758,7405,2014,0,2,Garage,82,N,N,45.049561,-93.308426,N
139900,2,2,1100,5227,1923,91,4,Garage,119,N,Y,45.050011,-93.286018,N
119900,3,1.5,1121,5227,1921,93,2,Garage,57,N,Y,45.050232,-93.287308,N
339900,3,2.5,2079,5662,1949,65,2,Garage,89,Y,N,44.907856,-93.255363,N
138500,5,1.75,1774,4791,1945,69,1,Garage,137,N,Y,45.050339,-93.296272,N
219900,3,1,1052,5227,1951,63,2,Garage,9,N,N,44.907578,-93.261002,N
955000,5,4.5,4720,6534,1927,87,3,Garage,88,N,N,44.907047,-93.296829,N
99900,2,1,754,9583,1924,90,2,Garage,9,N,N,44.972248,-93.078194,N
520000,4,2.25,2352,5662,1888,126,2,Garage,2,N,N,44.947147,-93.12252,N
149900,3,1.25,1288,5227,1907,107,3,Garage,70,N,Y,44.930004,-93.101593,N
145000,3,1,1279,4791,1914,100,2,Garage,137,N,N,44.957283,-93.06057,N
260000,3,1,1176,4791,1925,89,2,Garage,1,N,N,44.906943,-93.325364,N
479900,3,1.5,2191,5924,1936,78,2,Garage,104,Y,N,44.906761,-93.298103,N
324900,4,1.5,2114,4791,1948,66,2,Garage,2,N,N,44.906776,-93.257942,N
159900,1,1,599,5227,1923,91,2,Garage,95,Y,N,44.906944,-93.216858,N
234900,3,1,1540,4791,1939,75,1,Garage,51,N,N,44.906696,-93.254646,N
499900,3,1.5,2552,6534,1927,87,2,Garage,57,N,N,44.90604,-93.272537,N
319900,2,2.25,1930,5227,1921,93,2,Garage,2,N,Y,44.906025,-93.302643,N
624900,5,2.75,2697,4791,1929,85,2,Garage,51,N,Y,44.905899,-93.295013,N
179990,3,1,1031,5227,1924,90,2,Garage,65,Y,N,44.906124,-93.214874,N
799990,4,3.25,3398,5227,2013,1,4,Garage,9,N,N,44.905968,-93.32299,N
225000,3,1,1154,5227,1940,74,2,Garage,137,Y,N,44.905762,-93.257957,N
699900,4,3.5,3200,5227,2006,8,2,Garage,8,N,Y,44.905846,-93.322266,N
129900,2,1.75,954,5227,1924,90,1,Garage,36,N,N,44.905834,-93.20977,Y
309999,3,1.75,1725,5662,1928,86,1,Garage,89,Y,N,44.905426,-93.307716,N
599900,4,3,3552,5662,1880,134,2,Garage,119,N,N,44.947147,-93.12291,N
299900,4,2,2208,6534,1948,66,1,Garage,68,Y,N,44.904976,-93.305176,N
389900,4,1.75,2320,7405,1918,96,3,Garage,57,N,N,44.905033,-93.273834,N
129900,3,1.75,1574,5227,1950,64,1,Garage,85,Y,N,44.905251,-93.208496,N
134800,1,1,675,5227,1922,92,2,Garage,137,Y,N,44.905144,-93.209778,N
154900,3,1.75,1300,,1955,59,2,Garage,63,Y,N,44.904865,-93.230667,N
224900,3,1,1140,5662,1947,67,1,Garage,57,Y,N,44.904659,-93.317909,N
117900,2,1,739,6098,1923,91,2,Garage,85,Y,N,44.904865,-93.226814,N
124900,1,1,548,6098,1924,90,1,Garage,137,N,N,44.904633,-93.22393,N
209900,4,2,2852,5227,1944,70,1,Garage,43,Y,N,44.904453,-93.227585,N
239900,4,2,2164,4791,1946,68,1,Garage,96,N,N,44.904282,-93.235779,N
184900,3,1.75,1596,5227,1946,68,2,Garage,36,N,Y,44.904213,-93.230118,N
137000,1,1,690,6534,1922,92,3,Garage,86,Y,Y,44.903931,-93.224747,N
254900,4,2,1627,6098,1926,88,2,Garage,96,Y,N,44.903584,-93.286102,N
529900,6,3.25,3990,9147,1912,102,4,Garage,137,Y,Y,44.94313,-93.147102,N
309900,5,2.75,2686,6534,1950,64,2,Garage,6,N,N,44.903286,-93.254707,N
224990,3,1.75,1340,4791,1925,89,4,Garage,77,Y,N,44.903336,-93.214897,N
419900,4,2.25,2925,5227,2000,14,2,Garage,71,Y,Y,,,N
324900,3,2,1694,7405,1940,74,2,Garage,68,Y,N,44.902409,-93.26564,N
284700,3,1.75,1702,5227,1953,61,2,Garage,6,N,Y,44.902626,-93.318451,N
169990,3,1.5,1080,6098,1924,90,2,Garage,137,Y,N,44.902321,-93.27834,N
32900,2,1,896,,1889,125,1,Garage,105,Y,N,44.962322,-93.123474,N
189900,3,2,1510,6534,1928,86,4,Garage,9,N,N,44.902466,-93.22477,N
110000,3,1.75,1376,4791,1909,105,2,Garage,137,Y,N,44.957836,-93.118492,N
133900,3,1.75,1129,10018,1947,67,1,Garage,8,N,Y,44.958103,-93.024773,N
169900,2,1,696,5227,1948,66,3,Garage,57,N,N,44.901936,-93.233971,N
399900,4,3.25,2722,7840,1995,19,2,Garage,104,Y,N,44.90176,-93.282204,N
234900,3,1.75,2150,6969,1950,64,4,Garage,12,N,Y,44.901615,-93.221291,N
187000,4,2.5,1555,5227,1940,74,4,Garage,137,Y,N,44.901302,-93.275887,N
219900,5,1.75,1670,6534,1924,90,2,Garage,36,N,N,44.901127,-93.273926,N
185900,3,1,1214,5227,1923,91,2,Garage,135,N,N,44.901169,-93.220741,N
249900,3,1.75,1314,5227,1950,64,1,Garage,10,N,Y,44.900955,-93.305756,N
289900,3,1.5,1440,6098,1937,77,1,Garage,92,N,N,44.900627,-93.258095,N
273500,3,1.75,1587,5227,1950,64,1,Garage,5,N,N,44.900703,-93.298828,N
56750,2,1,1397,3920,1957,57,1,Garage,57,Y,N,44.95829,-93.063179,N
169900,3,1.75,1373,5227,1952,62,2,Garage,93,N,Y,44.900459,-93.232719,N
219000,3,1.5,1828,5227,1912,102,1,Garage,82,Y,N,44.900242,-93.278442,N
199900,3,1,1496,5227,1945,69,1,Garage,105,N,N,44.900436,-93.235817,N
750000,4,3.5,3531,5227,2013,1,2,Garage,70,N,Y,44.900166,-93.31411,N
164900,3,1,1080,5227,1951,63,1,Garage,37,N,N,44.900349,-93.233269,Y
129895,2,1,1500,6534,1904,110,6,Garage,103,Y,N,44.971306,-93.124222,N
255000,5,1.75,2120,7405,1975,39,2,Garage,57,Y,N,44.934383,-93.123451,N
144900,3,1.5,1447,8276,1958,56,1,Garage,37,N,N,44.977619,-93.124283,N
174900,3,1,1674,6098,1951,63,1,Garage,84,N,N,44.899689,-93.219482,N
339900,3,2.5,2007,6534,1947,67,2,Garage,9,N,N,44.899353,-93.286102,N
199900,4,1,1212,8712,1927,87,3,Garage,110,N,Y,44.899612,-93.214935,N
189900,3,1.75,1374,6534,1950,64,4,Garage,12,N,Y,44.899403,-93.221321,N
209900,3,1.5,1586,5227,1948,66,1,Garage,111,Y,N,44.899235,-93.239609,N
174900,2,1.75,1623,10454,1947,67,1,Garage,119,Y,N,44.898731,-93.308296,Y
184900,3,1.75,1572,5662,1952,62,2,Garage,92,Y,N,44.898609,-93.254288,N
289900,3,1.75,1820,5227,1949,65,2,Garage,107,N,Y,44.898819,-93.305763,N
274900,3,2.75,1835,5662,1938,76,1,Garage,69,N,N,44.898384,-93.279007,N
329900,3,2.5,1767,5227,1928,86,2,Garage,137,N,N,44.924118,-93.164825,N
145000,4,2,1680,4791,1899,115,2,Garage,6,N,N,44.959091,-93.124641,N
575000,3,2.25,3173,6534,2014,0,2,Garage,6,N,Y,44.897625,-93.304382,N
184900,3,1.75,1536,6098,1981,33,2,Garage,7,N,N,44.897511,-93.245972,N
139900,4,1.75,1246,4791,1900,114,2,Garage,137,Y,Y,44.958916,-93.063843,N
329900,3,2,2216,6534,1941,73,2,Garage,137,Y,N,44.897366,-93.263748,N
243000,3,1,1726,6534,1946,68,1,Garage,112,Y,N,44.897007,-93.291229,N
274900,4,2,1862,5227,1957,57,2,Garage,22,N,Y,44.897064,-93.295586,N
239999,4,1.5,1822,6098,1951,63,2,Garage,89,Y,N,44.896538,-93.258232,N
289900,3,1.5,2512,6098,1942,72,2,Garage,1,N,N,44.8964,-93.259964,N
